color,shape,flag,i,u,v,w,x
yellow,circle,1,419493,0.7283687030103658,0.3503603938864758,0.5425727711866225,5.465893082835568
purple,circle,0,419538,0.3182933578236352,0.13416345428779297,0.47941171551479606,3.9126176436354747
blue,square,1,419569,0.9492379398120842,0.39366296929477573,0.47239174506269305,4.893587209093668
blue,square,0,419657,0.4304997545174736,0.33396334081820134,0.4697097596494418,6.857989200005004
yellow,square,1,419795,0.8468832442546941,0.8625749446461438,0.4982585193965951,3.3999100448088395
red,triangle,1,419809,0.9900536015797581,0.13764424035406442,0.5150222548494368,3.7778205861620306
red,square,0,419821,0.10649203939316398,0.9104669542208729,0.5128459717086693,4.763743330455749
yellow,triangle,1,419862,0.5376717393736369,0.23656209596307531,0.4751502662070869,4.772911352493985
red,circle,1,419872,0.5387485677513972,0.6180599523806768,0.4500877751260209,4.911772553659389
blue,square,1,419910,0.3513514077826374,0.15208318703166146,0.45934192210156266,5.088986600009058
red,circle,0,419988,0.08951075543053155,0.07362376046190192,0.4482243519895226,4.487627218025021
red,triangle,1,419990,0.6824702806418353,0.7461089819377266,0.5065779501420412,4.372032553209347
blue,circle,1,420020,0.775461605625285,0.9760998075460481,0.5319321347612134,6.185012881228327
purple,triangle,0,420030,0.4450957908541562,0.7229964638814087,0.4963891458217236,5.555679568100611
red,square,0,420040,0.32138973910976965,0.3212980963551523,0.5093263822517776,4.280641488700887
blue,circle,1,420075,0.9388887458530584,0.8609702695830763,0.5323551392787857,6.279675473328702
blue,square,0,420105,0.20733027416885952,0.6309677439872041,0.46835732829307836,5.064016781771638
red,triangle,0,420123,0.15589321076051543,0.7721679170997856,0.5091670999777331,4.238585586171747
purple,circle,0,420175,0.6658447689157138,0.4278410789063032,0.48325704108040973,4.836444687375318
blue,triangle,1,420191,0.9923032048192627,0.5512066701071145,0.510110423338272,4.043821217028412
red,circle,0,420270,0.07815809188305467,-0.005166171309403611,0.4619224914145091,3.7302097734546904
red,square,0,420305,0.13973941028581927,0.5409886769252491,0.5008958149170422,6.190696250694951
green,triangle,0,420380,0.32956554788510006,0.5988667525692233,0.4889638022392036,3.9605060882435095
purple,triangle,0,420403,0.09376770845345361,0.865261456689735,0.4941171777736501,6.544276297520681
green,square,0,420458,0.4765715334261724,0.2432673706396874,0.5122487395509979,6.22276152269719
red,triangle,0,420518,0.1755073072365766,0.3661387851424014,0.5277425941847986,7.33320574592114
purple,circle,0,420575,0.7683281978547455,0.6652738892993179,0.4700499417260775,4.237591710833429
blue,square,0,420726,0.9634567292099476,0.7616512666481643,0.46593547717089623,5.8728163832941265
blue,square,1,420856,0.38062296360170167,0.5097475809004562,0.46279279351507085,5.593228683611702
red,triangle,0,420874,0.12120920680117409,0.38448436815394005,0.5226332746524399,5.174918896192733
blue,triangle,1,420913,0.4091216272376227,0.703010888647567,0.5045686882224233,5.640179590359914
red,circle,1,420956,0.9119375048120245,0.9495525581923282,0.47331221620880004,4.07959729392461
purple,square,0,421040,0.641806501032175,0.21250698695225523,0.5085333633812319,4.584715094139626
yellow,circle,1,421109,0.286405507549519,0.8082900367305083,0.5458348425158348,3.9570103139675035
yellow,circle,1,421117,0.0781039547881206,0.15460194406739203,0.5404475035429774,3.5772472136097964
green,triangle,0,421187,0.910538291083186,0.11227748033451224,0.4905020629512842,4.938672328482595
purple,circle,0,421191,0.39741723896475534,0.3119764265038476,0.45687560357417495,3.856373670994896
red,triangle,0,421292,0.22997337335951007,0.5241719142826281,0.5040589050882092,3.3428223385200373
blue,triangle,1,421466,0.3912066418534581,0.802309595939718,0.5023443886541941,5.803742771910691
red,triangle,0,421481,0.21349483413334447,0.6743255768847448,0.5002369988689419,5.07681927367883
red,triangle,0,421525,0.17887033117247464,0.18715285325045183,0.4974027151126915,6.057029567875758
red,triangle,1,421545,0.4512757646684652,0.993734601173005,0.5024266019217427,3.4502023559579036
yellow,triangle,1,421553,0.4901720145278564,0.09164867035655966,0.49313791481675356,4.920643217483616
purple,square,0,421579,0.3399808993062704,0.04127876859147306,0.511967519087579,5.762010673413871
blue,triangle,0,421631,0.13220137206634552,0.7793633267917444,0.49934759022397573,3.8042440474445236
purple,circle,0,421694,0.6312658643754951,0.6448690157921327,0.4596221953901663,3.6231321482262406
red,circle,0,421705,0.09078148278855669,0.15462268170062665,0.4586840392126474,3.5719558184920106
blue,triangle,0,421765,0.8519968700186483,0.5431421882717834,0.4976543166827394,5.411954000774678
blue,circle,1,421845,0.39823758629063866,0.17747700745079165,0.5263597303878068,4.942388839313421
yellow,square,0,421865,0.20276340976126683,0.08063057577027488,0.48693185304190123,3.9991522556540247
red,triangle,1,421940,0.6169476159181688,0.008157381504150352,0.5064232151310086,3.7602545156818388
blue,triangle,1,421973,0.9464696613785609,0.21875861695530463,0.5058011846350001,4.459892045268972
orange,circle,1,421983,0.6548669492595104,0.6625709068459517,0.4859572320930812,5.280507319360176
blue,triangle,1,422062,0.22842183738672617,0.8771339922454624,0.5064493565206147,5.087556726422471
red,square,0,422080,0.7265418504828559,0.5563096404688408,0.49143651361346413,5.568190299392107
blue,circle,0,422214,0.8248725344255894,0.39209379229874686,0.5227997397164804,3.4751205735705333
red,triangle,0,422222,0.522851906241407,0.43608383016782204,0.5063728656223513,4.274538495471897
red,square,0,422232,0.17335648238807821,0.2674430516701156,0.4908649331222643,4.198948537291329
blue,square,0,422251,0.4354867491224371,0.7856218965977316,0.4787273295512921,7.464601336288314
blue,triangle,1,422337,0.3063383753601002,0.10396312686133169,0.508702813038436,4.590321370903393
red,square,0,422365,0.6779119033983828,0.29502336421498343,0.49798236054183365,6.0887588906882675
yellow,triangle,1,422380,0.2793850272265196,0.33066593505469666,0.4951274187659189,6.733385215299943
purple,square,0,422470,0.7665570484926579,0.6267711899704203,0.5076242832573972,7.681767609263716
yellow,triangle,1,422497,0.8102589958124413,0.01822955537663462,0.4911328887302529,6.939255135064175
red,square,1,422511,0.09218611031858914,0.6843884932079767,0.5074768447817486,6.522408854573524
red,circle,1,422521,0.2391638935246463,0.21669966988784334,0.482075354587983,4.852284919389121
red,square,0,422550,0.8713369143741349,0.9961354978991265,0.5103807668011715,3.584766094737614
yellow,triangle,1,422635,0.691087851817801,0.7868338939692598,0.49859804610546365,3.9136303126874066
blue,square,0,422635,0.6232035322090675,0.5021788550619062,0.4771117909231017,5.260454617949134
blue,square,1,422695,0.9113227919157537,0.1214988747081529,0.4793201450679552,7.471518664410535
blue,square,0,422720,0.6274281898591093,0.1487238712848501,0.4717429292559921,5.980771630766033
red,square,0,422736,0.19572256430413804,0.6645880587282045,0.504048662582051,6.1478699023513625
red,circle,0,422768,0.39399389819049324,0.34108334384295924,0.47837647377149906,5.235365468205119
green,triangle,1,422780,0.8571075083886939,0.005432943350398345,0.49636770240542544,4.026075610733411
purple,square,0,422789,0.11422696544446342,0.5444423457254739,0.5061268494104082,2.4498703133255693
purple,circle,0,422841,0.7594442010862045,0.8850235308519641,0.4538532040618892,4.823699728083295
purple,circle,0,422883,0.25764872780491554,0.29643582593363893,0.45260252651905714,6.453082123422326
purple,circle,0,422905,0.057498107806975285,0.571385861245452,0.4491137507287069,6.1772982133642955
red,circle,1,422971,0.26047143915342275,0.31134032641931036,0.47647509800992915,4.860592225566909
yellow,circle,1,423068,0.8277135750293394,0.8097598068686582,0.5537927536438878,2.9018166469568984
red,triangle,0,423096,0.46158524348506424,0.48483994732571123,0.4960415246098488,4.902335667528943
red,triangle,0,423144,0.8081564672048231,0.6141752144426256,0.4971870322771153,4.866070269885102
red,square,1,423203,0.39519884055437904,0.9164095595828995,0.5024359751551882,4.947931539683516
red,square,0,423243,0.9663104055050857,0.9316063431259665,0.5037641668693889,6.52948065159558
red,square,0,423250,0.19768740184097222,0.33747053803626403,0.506008673145862,4.542667868842889
red,circle,0,423274,0.9981298611871363,1.033142534029489,0.48122454006344817,5.471859227093806
purple,circle,0,423290,0.0826198126900467,0.7663654733410326,0.45064182878433157,3.4997846877625736
red,triangle,0,423388,0.917366677399632,0.1600825446719557,0.49672429055898054,4.783865469383976
green,triangle,1,423406,0.5167232957507374,0.5906429506180194,0.49603446546416136,5.681356092497879
red,circle,0,423423,0.5618792437229114,0.47476376187724434,0.49077438408929325,4.1297581154108824
red,triangle,1,423436,0.6331540491606704,0.8228904217882436,0.4995613145029491,6.752619752644885
green,triangle,0,423470,0.8844290783131042,0.37751330116644166,0.5011864962969341,5.205704557499417
blue,square,1,423505,0.5595307154969456,0.8196583374164971,0.47222952702091925,7.331449811224478
blue,circle,0,423572,0.03861643834946327,0.4854506463568181,0.5329293059177043,5.111822930637758
red,triangle,0,423651,0.29244787054596133,0.4330977891452481,0.504130556248503,7.35082449854281
purple,triangle,0,423680,0.20430110446442407,0.3929882389934475,0.49385352607461636,4.517251449086623
blue,triangle,1,423819,0.2669042494119066,0.4590092691038372,0.5099980568432776,4.117594382024488
red,triangle,0,423825,0.9355705249257841,0.9369196923949129,0.503860900113285,3.8604615545931487
red,circle,1,423855,0.8383550173417015,0.808406855475372,0.4960280209975012,5.968965971904798
red,circle,0,423955,0.6529820277882176,0.628874774869151,0.49687396352278995,4.52261320381504
red,square,0,424020,0.25663181926400536,0.9727661599849248,0.5132658723080127,5.426257046930297
purple,square,0,424085,0.38326323260477413,0.046358787043141114,0.5107969443916618,4.9942743361256134
orange,square,0,424170,0.7135417290023929,0.5616180516712003,0.5053749607989979,2.8920973077666314
purple,square,0,424225,0.7894239820145166,0.1557304918328546,0.5080335051392121,6.390974330149276
red,triangle,0,424308,0.04171663848949825,0.18201975586900154,0.4993168012316726,7.073345153242407
red,circle,1,424312,0.6657520237052819,0.578339423566302,0.49881907484704463,5.128702343721816
blue,triangle,0,424390,0.9822248067469724,0.7124408927579092,0.5114109499406355,5.280662316539495
purple,triangle,0,424401,0.7384022185448347,0.627917108777412,0.49171489047163885,1.7460582889478633
red,triangle,0,424535,0.27355357853304085,0.24234572962600331,0.49627089393657586,6.559109634016019
red,circle,0,424579,0.948879045920595,0.8553745137306265,0.49419148495266274,3.888399632140649
red,triangle,0,424621,0.7773778755698789,0.3300384867893771,0.4924433033519024,6.059699763981318
purple,square,0,424630,0.7247670035450625,0.11974741035291536,0.5096314557272542,4.42453511961119
yellow,square,1,424665,0.01638922093087003,0.6259575289432724,0.47107959659631293,5.56966217227509
yellow,square,1,424715,0.593468380468002,0.2529719507654551,0.47441530516841673,5.678756268202779
purple,triangle,0,424895,0.6888067151424385,0.5778705905592166,0.4888276349872249,3.6004690047827936
yellow,square,1,424989,0.6948563903709681,0.4773120583924717,0.46799778516555024,5.200188934040355
blue,triangle,1,425007,0.4468466813667844,0.43362920993357335,0.515729505499019,4.81533198522991
red,circle,1,425040,0.32293035851090535,0.2695397847604287,0.49819765309459557,4.432970695645839
red,circle,0,425057,0.0934455553004091,0.09706827408347332,0.5002420671062757,2.9921874167667997
red,square,0,425146,0.4155861942682759,0.8323807540582205,0.5079107752577897,4.7743652931057206
red,square,0,425177,0.2547348661030797,0.8176917826597205,0.5065431430624738,6.072912280477126
red,square,0,425279,0.7347099053004672,0.20777365073206178,0.4983527615812199,6.906273367401151
yellow,square,1,425349,0.34708535893298476,0.7588761693759328,0.46509805840758206,5.958273799673441
red,square,1,425363,0.9702967271485906,0.8217949607270094,0.49749142383226713,7.923479574964664
red,square,1,425365,0.5595827772690272,0.8629834809138323,0.4963813746205957,3.643111682849435
yellow,triangle,1,425420,0.27016626275607336,0.2361061432725633,0.4975572638226982,4.899198302990696
red,triangle,1,425460,0.9783138836283432,0.06871908092818602,0.4723087234497161,2.429194040014615
yellow,square,1,425504,0.601341752261887,0.9871014256790142,0.4656642070109788,3.9584981516024524
yellow,circle,1,425547,0.2584121166844663,0.5770647909784982,0.5389870481057049,5.1688393644673765
purple,triangle,1,425572,0.6627940020983101,0.21742985611982912,0.48638370238500866,4.627590199271363
orange,square,0,425590,0.8669739809149121,0.9756108423175313,0.5053008946570394,5.409891613045471
red,square,1,425598,0.36555357466852056,0.07645205536172783,0.508337935006973,5.193246662529672
orange,square,0,425610,0.18957297427068343,0.011289215203845293,0.5014881603996104,5.156932876359062
red,triangle,1,425645,0.5417221364135402,0.05125548267174118,0.4713375130413683,4.392247287226662
red,square,0,425659,0.5773984901362054,0.2862726305555673,0.5072039719902021,2.682110304825743
red,square,0,425751,0.5342658852870467,0.40331767406650676,0.5071660161631717,4.263485716178285
red,square,0,425772,0.16538091099895547,0.21231903796909646,0.5077362885250679,3.4170918666907717
green,triangle,0,425847,0.9130901842355247,0.42733433771940554,0.5155023420439412,5.084294034388891
purple,circle,0,425995,0.8524367050494912,0.16889278277483777,0.468648674681958,4.608871038377759
red,triangle,0,426030,0.7170259743418136,0.48217035408733866,0.46432760927314887,5.7237002632622636
yellow,square,1,426080,0.5443243056501877,0.6274756987542268,0.46024736512963077,3.3378575398079207
blue,circle,1,426141,0.730781063090646,0.8305406720518591,0.5294685295586468,5.279958423374869
purple,square,0,426186,0.2115296774168054,0.3849712182704629,0.5205918866192383,4.174181627928343
purple,square,0,426224,0.20863695328870535,0.029838647145262076,0.5154733388357255,5.749372843102285
purple,circle,0,426316,0.11426478394849648,0.21050411490040977,0.4635914066485068,2.434820725773794
red,circle,0,426365,0.8361221943478852,0.8757821773856019,0.49332492821121826,4.710085487104611
orange,square,0,426516,0.630866106889544,0.3508645843901491,0.5002736025930848,3.1474729833495876
blue,triangle,1,426520,0.6577322326675539,0.5225108935589138,0.5156793109401394,5.460942893587558
purple,triangle,0,426535,0.8677775392639049,0.6198611554396952,0.48793011766344674,5.673571977672875
orange,triangle,1,426540,0.591971936852446,0.11662916228512576,0.4737029597625125,4.273321383567371
red,triangle,1,426664,0.2280079468651427,0.7814860351373184,0.45158159881824833,4.518228902849963
red,circle,1,426667,0.7132420929497385,0.7186658256455496,0.48848404033182935,5.0887037297452204
red,triangle,0,426744,0.8220190323544991,0.9925354915056449,0.45713990783701103,5.57264764814727
purple,square,0,426807,0.5574011458103179,0.7149337853086016,0.5309299835992229,5.408515297062594
red,square,0,426953,0.09687680238856133,0.891289484293177,0.49620176948822337,4.41081053227365
